날짜,종가
2022-01-06,-0.006638835739548932
2022-01-07,0.006070334160221957
2022-01-10,0.02445392045949002
2022-01-11,0.01034941669498246
2022-01-12,0.017922452811681033
2022-01-13,0.0033864706368216257
2022-01-14,-0.010125123477115583
2022-01-17,-0.013735273735273723
2022-01-18,-0.0018550007729170037
2022-01-19,0.00791248398496358
2022-01-20,-0.02091103381804471
2022-01-21,0.007318952234206533
2022-01-24,-0.020975851568585724
2022-01-25,-0.02780510387130375
2022-01-26,0.01961251153239507
2022-01-27,-0.018957968476357334
2022-01-28,0.016274676068490423
2022-02-03,0.013862255727146389
2022-02-04,0.02060292801247443
2022-02-07,0.002546365063871514
2022-02-08,0.0024693448475356927
2022-02-09,0.03062890603006596
2022-02-10,0.001515979240644505
2022-02-11,0.006682030791888893
2022-02-14,-0.0146570758998118
2022-02-15,-0.0063102324750135
2022-02-16,0.013254012174875651
2022-02-17,0.01334006936289911
2022-02-18,-0.005187630532911158
2022-02-21,-0.00930516050386021
2022-02-22,-0.01432809701543536
2022-02-23,-0.0016089881406479156
2022-02-24,-0.01865821975854065
2022-02-25,-0.011509711761707897
2022-02-28,0.004267934634719195
2022-03-02,-0.025513041742131426
2022-03-03,0.016566176901012586
2022-03-04,-0.010494644708050171
2022-03-07,-0.03337455444824333
2022-03-08,-0.014764979455456628
2022-03-10,0.0230216926367246
2022-03-11,0.004091567488464509
2022-03-14,0.006513882898826706
2022-03-15,0.009500731393785378
2022-03-16,0.0041275138315621795
2022-03-17,0.011427905078421174
2022-03-18,0.002810284198996982
2022-03-21,-0.007588060302085364
2022-03-22,0.019361378611251867
2022-03-23,0.02336913285600639
2022-03-24,0.0009717228646390907
2022-03-25,-0.002038637025531531
2022-03-28,0.010075041689827646
2022-03-29,-0.000577835867097809
2022-03-30,-0.005107167930839762
2022-03-31,0.015995129510737227
2022-04-01,-0.003200414011004016
2022-04-04,0.0022953014632547397
2022-04-05,-0.021169286132958876
2022-04-06,0.006043894830659369
2022-04-07,-0.013413249910024572
2022-04-08,-0.002343103278941605
2022-04-11,0.01531516327736071
2022-04-12,-0.005069603158113556
2022-04-13,0.0016845563769509742
2022-04-14,0.0025434329395415123
2022-04-15,-0.010951991460219412
2022-04-18,-0.004821776488232787
2022-04-19,0.009802954971196876
2022-04-20,0.001366901457563241
2022-04-21,0.007535553605504841
2022-04-22,0.010617413664390174
2022-04-25,-0.01905556619517923
2022-04-26,-0.0052713048571310095
2022-04-27,-0.021435280593290362
2022-04-28,0.019956448239305535
2022-04-29,-0.007205562188355885
2022-05-02,-0.006890014430831037
2022-05-03,-0.0006980554170524789
2022-05-04,0.013714253129187615
2022-05-06,-0.007087810091691571
2022-05-09,-0.004659792646308891
2022-05-10,-0.02003557452863758
2022-05-11,-0.020038625176063918
2022-05-12,0.0053788136974528555
2022-05-13,0.02221075902726599
2022-05-16,0.003244084951771198
2022-05-17,0.00056048978184009
2022-05-18,-0.006506657474038113
2022-05-19,-0.02292967846402949
2022-05-20,0.021189074013790554
2022-05-23,0.005593068073144636
2022-05-24,0.004322766570605152
2022-05-25,0.005839311334289832
2022-05-26,-0.0003138060393399478
2022-05-27,0.01529571234929028
2022-05-30,0.0029512205404949032
2022-05-31,-1.4012078411562712e-05
2022-06-02,-0.022713897374099568
2022-06-03,0.0018782708437881102
2022-06-07,-0.013509645658022706
2022-06-08,0.0005367608657806944
2022-06-09,0.004030796444779439
2022-06-10,-0.017878030817219503
2022-06-13,-0.03675984060933113
2022-06-14,0.003923125066784605
2022-06-15,-0.008347778487364343
2022-06-16,-0.00441602649615902
2022-06-17,-0.012290347918495592
2022-06-20,-0.012770734901997427
2022-06-21,0.0020849128127369276
2022-06-22,-0.03152386356471848
2022-06-23,-0.01632380704381242
2022-06-24,0.019787892324746537
2022-06-27,-0.004494053896198724
2022-06-28,0.005606258148630916
2022-06-29,-0.026675742253338353
2022-06-30,-0.011988411202504268
2022-07-01,0.003859247025514767
2022-07-04,-0.014353585038695882
2022-07-05,0.012161057364763472
2022-07-06,-0.03838387237909324
2022-07-07,0.0020474232216292076
2022-07-08,0.015036149628025575
2022-07-11,-0.008137914422861936
2022-07-12,-0.01136166522116211
2022-07-13,-0.0050004386349680185
2022-07-14,-0.011832128372421202
2022-07-15,-0.02203822338014605
2022-07-18,0.040799941610101476
2022-07-19,7.012622720914408e-05
2022-07-20,0.023963957646728762
2022-07-21,0.009124993579976426
2022-07-22,-0.013215933767643961
2022-07-25,0.0003782343333620375
2022-07-26,-0.005224534689879157
2022-07-27,0.00017276229635632134
2022-07-28,0.004922874958976031
2022-07-29,0.012994602770806996
2022-08-01,-0.01033359351138563
2022-08-02,-0.005297899699957198
2022-08-03,0.012479316050744593
2022-08-04,0.0074906367041198685
2022-08-05,0.018384589388306782
2022-08-08,0.006056281940665098
2022-08-09,0.008526709877459293
2022-08-10,-0.013115290269828273
2022-08-11,0.021690859680519647
2022-08-12,-0.002286844964886514
2022-08-16,-0.00897327524546454
2022-08-17,0.005445836887343347
2022-08-18,-0.01734207778647867
2022-08-19,-0.0036192784686136514
2022-08-22,-0.01459635091227196
2022-08-23,-0.0107881431880823
2022-08-24,0.013162168168065591
2022-08-25,0.006242513202071809
2022-08-26,-0.0032527958954409186
2022-08-29,-0.024088684037882557
2022-08-30,0.011445315866586148
2022-08-31,0.006049864517118753
2022-09-01,-0.033895721109868826
2022-09-02,-0.0023319832377747263
2022-09-05,0.007117750439367132
2022-09-06,-0.0018148503620974976
2022-09-07,-0.020034614779462
2022-09-08,0.013094282401213242
