Date,Adj Close
2022-01-05,-0.01179899226775849
2022-01-06,-0.01132033898038931
2022-01-07,0.011764940930780954
2022-01-10,-0.009533323710556929
2022-01-11,0.00022547839081998866
2022-01-12,0.015406301696969882
2022-01-13,-0.0034953616664851195
2022-01-14,-0.01356142616318301
2022-01-17,-0.01089003979216896
2022-01-18,-0.008947824140363325
2022-01-19,-0.007666941671219063
2022-01-20,0.007177302072096214
2022-01-21,-0.00991724302264363
2022-01-24,-0.014920857950193489
2022-01-25,-0.025648319277175813
2022-01-26,-0.004098641291885974
2022-01-27,-0.034972907657325414
2022-01-28,0.01868436973892207
2022-02-03,0.0167008264062809
2022-02-04,0.015673102471673417
2022-02-07,-0.0018907125702337657
2022-02-08,0.000513617946158007
2022-02-09,0.00814868802202695
2022-02-10,0.0011123151762466588
2022-02-11,-0.008737584030051537
2022-02-14,-0.01573309449808169
2022-02-15,-0.010330984739405413
2022-02-16,0.01985395017544289
2022-02-17,0.005279064436444436
2022-02-18,0.0001566754832584838
2022-02-21,-0.00026233027924782437
2022-02-22,-0.013488595782127799
2022-02-23,0.004706678408934684
2022-02-24,-0.026008163067438916
2022-02-25,0.010555708404592412
2022-02-28,0.008375768389099258
2022-03-02,0.0016079283339911488
2022-03-03,0.016112349188855957
2022-03-04,-0.012249423215701327
2022-03-07,-0.022893487066870888
2022-03-08,-0.010904102353586631
2022-03-10,0.022086702323264706
2022-03-11,-0.007103643810029925
2022-03-14,-0.005873161328781573
2022-03-15,-0.009116804542244061
2022-03-16,0.014380896175347768
2022-03-17,0.01326700945611936
2022-03-18,0.0046427772471748785
2022-03-21,-0.007746514821399875
2022-03-22,0.00891642029616091
2022-03-23,0.009243560453182642
2022-03-24,-0.001970763467768921
2022-03-25,0.00011725576433718743
2022-03-28,-0.00015381866460717486
2022-03-29,0.0042168003335874005
2022-03-30,0.0020685067267884882
2022-03-31,0.003971949346557535
2022-04-01,-0.006454700675517899
2022-04-04,0.006587880374528732
2022-04-05,0.00047139086774694583
2022-04-06,-0.008759757285706882
2022-04-07,-0.014321569216945607
2022-04-08,0.0016802745601596225
2022-04-11,-0.002699534219821609
2022-04-12,-0.009780582576023877
2022-04-13,0.018648089924342637
2022-04-14,8.097607718626776e-05
2022-04-15,-0.007601069912013703
2022-04-18,-0.0010571343346619244
2022-04-19,0.009535064853126274
2022-04-20,-7.354147456317683e-05
2022-04-21,0.0035016937335361487
2022-04-22,-0.008613706546223732
2022-04-25,-0.01759156390599015
2022-04-26,0.004207613580942571
2022-04-27,-0.01096199443006829
2022-04-28,0.010772749012682326
2022-04-29,0.010331832057344892
2022-05-02,-0.0028200209712448965
2022-05-03,-0.0026009750363265027
2022-05-04,-0.0010781330891860286
2022-05-06,-0.01234703770572354
2022-05-10,-0.01813188492189699
2022-05-11,-0.0016522009757876654
2022-05-12,-0.01627528810207779
2022-05-13,0.021238514262343244
2022-05-16,-0.002941323433362064
2022-05-17,0.009188957229649297
2022-05-18,0.0021141637230299715
2022-05-19,-0.012810414713108398
2022-05-20,0.01811103079846199
2022-05-23,0.0030651590504520154
2022-05-24,-0.015679565254118843
2022-05-25,0.004355494712021457
2022-05-26,-0.001822552014979717
2022-05-27,0.009799268171536202
2022-05-30,0.011982283389692316
2022-05-31,0.006083168182101195
2022-06-02,-0.010018955690006548
2022-06-03,0.0043850906367448594
2022-06-07,-0.01659139762731121
2022-06-08,-7.241466851604095e-05
2022-06-09,-0.00027034288365124226
2022-06-10,-0.011262807330839841
2022-06-13,-0.03519440622894465
2022-06-14,-0.004607703310229527
2022-06-15,-0.018287459707252984
2022-06-16,0.0016466709255793521
2022-06-17,-0.004275082848030243
2022-06-20,-0.020442988427042064
2022-06-21,0.007486272495295099
2022-06-22,-0.02744781912433769
2022-06-23,-0.012160606076395242
2022-06-24,0.022589800784960756
2022-06-27,0.014924289174892191
2022-06-28,0.008397518098721468
2022-06-29,-0.018207455567706088
2022-06-30,-0.01907076894456583
2022-07-01,-0.011669169677553826
2022-07-04,-0.0022034311129937034
2022-07-05,0.018014702097484125
2022-07-06,-0.02125307198310744
2022-07-07,0.018437969112511166
2022-07-08,0.0070000847176652226
2022-07-11,-0.004398895358263322
2022-07-12,-0.009618552379752177
2022-07-13,0.00468128607385343
2022-07-14,-0.0027011989007743598
2022-07-15,0.0037289916352887253
2022-07-18,0.018992020481594762
2022-07-19,-0.0018019279220607975
2022-07-20,0.006697734323651394
2022-07-21,0.009346969244123038
2022-07-22,-0.0066496289643236395
2022-07-25,0.004408454708746401
2022-07-26,0.003856578742359229
2022-07-27,0.0010651102384544586
2022-07-28,0.008172115434276428
2022-07-29,0.006664550681683368
2022-08-01,0.00030593514175003556
2022-08-02,-0.005150324319502464
2022-08-03,0.008948046390739428
2022-08-04,0.004737108810377588
2022-08-05,0.0071529129872389685
2022-08-08,0.0009234176903147873
2022-08-09,0.00415541409307596
2022-08-10,-0.009019548336033356
2022-08-11,0.017292310998846316
2022-08-12,0.001648286324911652
2022-08-16,0.002207361825967924
2022-08-17,-0.006729786501264545
2022-08-18,-0.003345925829843055
2022-08-19,-0.006124322530585813
2022-08-22,-0.012111390552335788
2022-08-23,-0.011029405932741154
2022-08-24,0.004972555308174309
2022-08-25,0.012180048290457046
2022-08-26,0.0015218505592420328
2022-08-29,-0.021821637013435646
2022-08-30,0.009905698291471365
2022-08-31,0.008617185222166812
2022-09-01,-0.022831229259701047
2022-09-02,-0.0025667202225434504
2022-09-05,-0.0023781675504661592
2022-09-06,0.0026376589524952365
2022-09-07,-0.01392521984123496
2022-09-08,0.0032906375398347176
2022-09-13,0.02737095012487689
2022-09-14,-0.01556215313063003
2022-09-15,-0.003976845203527812
2022-09-16,-0.007931472339207435
2022-09-19,-0.011381712476204897
2022-09-20,0.005174849512109558
2022-09-21,-0.008716825756486912
2022-09-22,-0.006347920548956276
2022-09-23,-0.018140837852090974
2022-09-26,-0.030157230826965087
2022-09-27,0.0013148334005719242
2022-09-28,-0.02453844474175948
2022-09-29,0.0007559581930471904
2022-09-30,-0.007112132538787952
2022-10-04,0.02500122608886035
2022-10-05,0.0026433154099287925
2022-10-06,0.010220265715446653
2022-10-07,-0.0022432231195332886
2022-10-11,-0.018259265297303817
2022-10-12,0.0047443293414126675
2022-10-13,-0.01797974730297136
2022-10-14,0.02296944751598251
2022-10-17,0.0032360452651307714
2022-10-18,0.013623397095358758
2022-10-19,-0.005560128019340693
2022-10-20,-0.008648211358675995
2022-10-21,-0.0022406532224538145
2022-10-24,0.010410548773626793
2022-10-25,-0.00048737290392253385
2022-10-26,0.006483013861400488
2022-10-27,0.017434507050966275
2022-10-28,-0.008904362451723213
2022-10-31,0.011113651103616062
2022-11-01,0.018141646283561963
2022-11-02,0.0007066342807431347
2022-11-03,-0.003295089126205908
2022-11-04,0.008269044514416679
2022-11-07,0.009947117053458632
2022-11-08,0.011489212599430143
2022-11-09,0.010575010268185858
2022-11-10,-0.009148589737173252
2022-11-11,0.03368950196218634
2022-11-14,-0.0034270888975475033
2022-11-15,0.0022953452025153975
2022-11-16,-0.0011611869639955863
2022-11-17,-0.013945811019020704
2022-11-18,0.0006468042851384137
2022-11-21,-0.010218934361638676
2022-11-22,-0.005881372378073957
2022-11-23,0.005296698553976853
2022-11-24,0.009644322507017078
2022-11-25,-0.0014213443459435426
2022-11-28,-0.012137730052901863
2022-11-29,0.010430671329689334
2022-11-30,0.01608461382950921
